rule,kind,hold,period,n,net_ret,hit,avg_bars,early_exit,per_bar_bp,rand_net,rand_hit,rand_avg_bars,rand_per_bar_bp,excess,excess_lo,excess_hi,excess_bar_bp,profit_factor
take 2% / time 20,target,20,test,371,0.005184074207756988,0.8706199460916442,6.547169811320755,0.8679245283018868,7.918038415306062,-0.0015994401559984682,0.779245283018868,8.090566037735849,-1.976919968934674,0.006783514363755455,0.0013130688621611907,0.01162722854876075,9.894958384240736,1.4363635195441857
take 2% / time 20,target,20,all,957,0.00866264547392027,0.8913270637408568,6.045977011494253,0.8850574712643678,14.327949738233144,-0.0032212622359011666,0.7827586206896552,7.96405433646813,-4.044751705360313,0.011883907709821435,0.009022041158465272,0.01514013451642877,18.372701443593456,1.9329366767082228
take 3% / time 20,target,20,train,586,0.014249797370736547,0.856655290102389,8.020477815699659,0.8293515358361775,17.766768636705564,-0.004586775344636909,0.7081911262798635,10.22815699658703,-4.48445926882765,0.018836572715373454,0.014923814099343579,0.023052250720680904,22.251227905533213,2.2371898478132786
take 3% / time 20,target,20,test,371,0.006803211957261874,0.8005390835579514,9.245283018867925,0.7789757412398922,7.358576198671006,-0.0018605166836429532,0.6970350404312669,10.666307277628032,-1.7442931609004744,0.008663728640904826,0.0029043879320288677,0.014455621709086148,9.10286935957148,1.3988973508004483
take 3% / time 20,target,20,all,957,0.011362981081918258,0.8349007314524556,8.495297805642632,0.8098223615464994,13.375612417460975,-0.0035298871907928583,0.7038662486938349,10.398014629049111,-3.3947703640763804,0.014892868272711114,0.011269856341321266,0.01836645864728501,16.770382781537354,1.831571423446911
take 5% / time 20,target,20,train,586,0.021737618449307425,0.7815699658703071,11.465870307167236,0.6911262798634812,18.95854206175644,-0.0062044896875860355,0.5948805460750853,13.744539249146758,-4.514148910427246,0.027942108136893462,0.02251381729944441,0.03329344011777594,23.472690972183685,2.3675210484452895
take 5% / time 20,target,20,test,371,0.010823197038306052,0.7008086253369272,12.940700808625337,0.5956873315363881,8.363686942744314,-0.003354777172595368,0.577088948787062,14.227762803234501,-2.3579091238664045,0.01417797421090142,0.0065497033166089045,0.02221374862446148,10.721596066610719,1.4719667723810497
take 5% / time 20,target,20,all,957,0.017506426867822045,0.7502612330198537,12.037617554858935,0.6541274817136886,14.54309940321675,-0.005099742202673248,0.5879832810867294,13.931870428422153,-3.6604863854241403,0.022606169070495296,0.018000263920329097,0.027032037819143477,18.20358578864089,1.9400197157446049
take 8% / time 20,target,20,train,586,0.02838360200265135,0.71160409556314,15.146757679180887,0.47952218430034127,18.73906125907356,-0.0072827436280604434,0.5136518771331058,16.61331058020478,-4.383679937181236,0.03566634563071179,0.029073527389650227,0.04239437412238437,23.122741196254793,2.446221463421364
take 8% / time 20,target,20,test,370,0.0149008493060243,0.6459459459459459,15.981081081081081,0.4081081081081081,9.32405588234228,-0.005006147047020016,0.4921621621621622,17.10135135135135,-2.927340035396928,0.019906996353044312,0.011370585442783692,0.02733870927733699,12.25139591773921,1.576443815505763
