group,hold,target,stop,n,net_ret,hit,hit_lo,rand_net,rand_hit,excess,excess_lo,excess_hi,p,profit_factor,target_rate,stop_rate,avg_bars
Triple Bottom,1,0.01,,143,0.00014808403349837867,0.5874125874125874,0.5054657671294023,-0.00039553641985583786,0.5650349650349651,0.0005436204533542166,-0.0016495243767415489,0.002319899983607101,0.332,1.0344925378873986,0.4195804195804196,,1.0
Triple Top,1,0.01,,214,-0.0006321518860355474,0.5747663551401869,0.5077830509122132,-0.0005133849160462804,0.5476635514018692,-0.00011876696998926715,-0.002058127725755874,0.0017197008836128862,0.59,0.8906426881410241,0.5186915887850467,,1.0
Ascending Triangle,1,0.01,0.02,3163,-0.0008268680069679073,0.5469490989566866,0.5295544178859906,-0.0011448515325527381,0.5372747391716725,0.00031798352558483085,-8.343383967561939e-05,0.0006993054365863695,0.048,0.8372034569451615,0.3926651912741069,0.1492254189061018,1.0
Bear Flag,1,0.01,0.02,4742,-0.002817626668941772,0.5253057781526782,0.5110779477187951,-0.0021324078673976843,0.530113876001687,-0.0006852188015440873,-0.0010707645995316278,-0.0003026088027116062,1.0,0.619810143639497,0.4628848587094053,0.2975537747785744,1.0
Bull Flag,1,0.01,0.02,7707,-0.0016980870962596216,0.5334111846373427,0.5222591885568268,-0.001730528170591523,0.5389775528740106,3.2441074331901606e-05,-0.00024842059570217813,0.00030865042934267865,0.394,0.7212248584602965,0.42441935902426364,0.21071752951861944,1.0
Cup and Handle,1,0.01,0.02,1224,-0.0008261780167647398,0.5400326797385621,0.5120293521458305,-0.0009989129531961585,0.5451797385620915,0.00017273493643141875,-0.0004757023698907214,0.0008169792884392416,0.298,0.8367525827668608,0.39052287581699346,0.14460784313725492,1.0
Descending Triangle,1,0.01,0.02,1644,-0.0016325053069208737,0.5456204379562044,0.5214728193092557,-0.0015449569167684178,0.5268248175182482,-8.754839015245578e-05,-0.0006866512572337725,0.0005150600854810188,0.632,0.7353362626370693,0.44343065693430656,0.21228710462287104,1.0
Double Bottom,1,0.01,0.02,5597,-0.001414228741195693,0.5483294622118993,0.5352627697667366,-0.001588431918531636,0.5292835447561194,0.0001742031773359429,-0.00018360946465038175,0.0005118145977970683,0.122,0.7644769266355318,0.44809719492585315,0.2101125603001608,1.0
Double Top,1,0.01,0.02,6109,-0.002386343253356363,0.5313471926665575,0.5188177076119923,-0.0016016700986577993,0.5209690620396137,-0.0007846731546985637,-0.001138803215146196,-0.00044857521942987644,1.0,0.6574065912918703,0.45735799639875596,0.2668194467179571,1.0
Falling Wedge,1,0.01,0.02,3183,-0.0004785196791139582,0.5711592836946278,0.5538901528921182,-0.0012998462604221202,0.5369148601947848,0.0008213265813081621,0.00042464339495952954,0.0012139849982219341,0.0,0.9070304125709611,0.4458058435438266,0.1633678919258561,1.0
