group,n,hit,stop,mean_ret,days,per_day_bp,bh_per_day_bp,edge_bp,ann,dim,tp,sl,period
beaten-down,8953.0,0.750139618005138,0.20898023009047248,0.03138124163618563,48.83625600357422,6.425808242525574,6.315908720830847,0.10989952169472703,0.1757172222762624,trend_x_period,0.1,0.2,test
beaten-down,14460.0,0.7921161825726141,0.1996542185338866,0.04018161425199724,42.87876901798064,9.370981297328667,9.5271453862726,-0.1561640889439337,0.2662226162752217,trend_x_period,0.1,0.2,train
below MA200,7476.0,0.7633761369716426,0.1833868378812199,0.03564596862282999,64.27581594435527,5.5457823598364495,5.597974649921244,-0.05219229008479381,0.14994599178239776,trend_x_period,0.1,0.2,test
below MA200,9662.0,0.762782032705444,0.21693231215069345,0.031600717623169385,60.869695715172845,5.191535336571816,5.305532603214327,-0.11399726664251168,0.13973153910564817,trend_x_period,0.1,0.2,train
low vol,15081.0,0.7696439228167893,0.15483058152642398,0.04000509173248676,88.12286983621776,4.539694611267074,4.468977778681542,0.07071683258553238,0.12117175130634927,vol_x_period,0.1,0.2,test
low vol,23386.0,0.7301804498417857,0.23018044984178568,0.022604477896563085,87.3533310527666,2.5877064588308185,2.562059118388836,0.025647340441982393,0.06737436355542226,vol_x_period,0.1,0.2,train
mid vol,16671.0,0.7400275928258653,0.19860836182592526,0.029157413769923233,61.00419890828385,4.779574896764017,4.858175139494438,-0.07860024273042177,0.12796656615516144,vol_x_period,0.1,0.2,test
mid vol,21795.0,0.7550355586143611,0.22266574902500574,0.02927841310234104,67.58421656343198,4.332137678160615,4.332946974300789,-0.0008092961401739594,0.11532543175455601,vol_x_period,0.1,0.2,train
high vol,14687.0,0.7517532511745081,0.20024511472730985,0.03226947276354534,34.50166814189419,9.353018129683306,9.594162658085592,-0.24114452840228526,0.26565009855520105,vol_x_period,0.1,0.2,test
high vol,23779.0,0.7887211405021237,0.2059800664451827,0.03855286274929873,37.98191681735985,10.150320462941437,10.412659433571175,-0.2623389706297367,0.2913114719952625,vol_x_period,0.1,0.2,train
6m losers,15219.0,0.7510348905972797,0.1989618240357448,0.03213828738196982,56.69064984558775,5.669063147010503,5.614272593301996,0.05479055370850774,0.15352204791190194,mom_x_period,0.1,0.2,test
6m losers,23118.0,0.7851457738558699,0.2015312743316896,0.038186419016738714,50.587680595207196,7.5485609475356314,7.653643742856516,-0.1050827953208845,0.2094333887991351,mom_x_period,0.1,0.2,train
6m middle,15569.0,0.7525210353908408,0.1673196737105787,0.035084565478486054,71.17727535487187,4.929180739718302,4.956689811456486,-0.0275090717381831,0.13222503104511985,mom_x_period,0.1,0.2,test
6m middle,22768.0,0.7388879128601546,0.22799543218552354,0.024951582611061982,75.47698524244554,3.305853106203573,3.313586285409979,-0.007733179206406335,0.0868610066465918,mom_x_period,0.1,0.2,train
6m winners,15530.0,0.7564069542820347,0.18828074694140373,0.03375654452542233,56.58203477141017,5.965947435753736,6.1023251648741725,-0.13637772912043658,0.16217941293047322,mom_x_period,0.1,0.2,test
6m winners,22807.0,0.7504713465164204,0.22861402201078615,0.02747103034326814,66.59740430569562,4.12494009784083,4.149958744157166,-0.02501864631633565,0.10951952060829906,mom_x_period,0.1,0.2,train
above MA200,74893.0,0.8142416514226963,0.024247927042580747,0.04453918088881422,93.62206080675097,4.7573382282995595,4.7595757333080755,-0.0022375050085166525,0.12733497239766112,trend,0.1,0.5,
beaten-down,23413.0,0.8648614017853329,0.025840345107418956,0.057374983485525624,69.13351556827403,8.299156062570539,8.279613988577648,0.019542073992892324,0.2325090836552819,trend,0.1,0.5,
below MA200,17138.0,0.8377873730890419,0.02719103746061384,0.04968820575296102,86.83889602053915,5.721883629336876,5.7819312775955085,-0.06004764825863224,0.155057620777878,trend,0.1,0.5,
low vol,38467.0,0.7987625757142486,0.02269477734161749,0.04187665433839259,112.01172433514441,3.738595632462156,3.710636742486095,0.027958889976060965,0.09877398945344784,vol,0.1,0.5,
mid vol,38466.0,0.8144595226953674,0.02339728591483388,0.0440262224956878,91.56772214423127,4.808050420468107,4.806142145476584,0.0019082749915232686,0.12877587838077797,vol,0.1,0.5,
high vol,38466.0,0.8708209847657672,0.028856652628295117,0.05786738073515783,59.39429626163365,9.74291882847644,9.83069503353404,-0.08777620505759907,0.27813505508694836,vol,0.1,0.5,
6m losers,38337.0,0.8529618906017685,0.02504108302684091,0.054599950546223665,77.17017502673657,7.075265868880928,7.071792031093734,0.0034738377871935,0.19510453052868115,mom,0.1,0.5,
6m middle,38337.0,0.8059316065419829,0.023580353183608526,0.04352250179714766,98.7647964107781,4.406681669866541,4.408059117916841,-0.001377448050300851,0.11742163249328552,mom,0.1,0.5,
6m winners,38337.0,0.8246863343506273,0.025954039178861153,0.045681474362012885,87.32018676474424,5.231490684403449,5.250363660420369,-0.018872976016919916,0.14087908560717577,mom,0.1,0.5,
NASDAQ-100,21367.0,0.8646042963448308,0.023634576683671082,0.05952173500107129,75.05508494407263,7.930406720000912,8.022061999698463,-0.09165527969755152,0.2211182632203652,index,0.1,0.5,
S&P-only,94077.0,0.8196902537283289,0.025319684938933003,0.045268757731208815,90.50887039340115,5.001582445394135,4.992942806801667,0.008639638592467924,0.1342916602091666,index,0.1,0.5,
(NASDAQ-only),2411.0,0.873496474491912,0.04479469099958523,0.059602526060563,60.30568228950643,9.883401330977764,9.908025011306876,-0.024623680329111716,0.28266342357313956,sector,0.1,0.5,
Communication Services,5190.0,0.7998073217726397,0.03468208092485549,0.03413813455862349,86.55799614643546,3.9439608214670216,3.9164024671153537,0.027558354351668028,0.10447291235106904,sector,0.1,0.5,
Consumer Discretionary,10681.0,0.8364385357176294,0.03688793184158787,0.046001637065886364,76.35343132665481,6.024829043907984,6.057595852730406,-0.032766808822421625,0.1639041191781574,sector,0.1,0.5,
Consumer Staples,7706.0,0.7710874643135219,0.010641058915131067,0.03946827516437223,112.41824552296912,3.5108424776392844,3.4366489766614987,0.07419350097778558,0.09248804298530033,sector,0.1,0.5,
Energy,4759.0,0.820130279470477,0.064089094347552,0.02664055321131285,76.07396511872243,3.501927784326361,3.3621219800828674,0.13980580424349343,0.09224272882243345,sector,0.1,0.5,
Financials,17355.0,0.8367041198501872,0.02316335350043215,0.05031859138272006,89.46441947565543,5.624424958842155,5.584919416076263,0.03950554276589213,0.15222593233786874,sector,0.1,0.5,
Health Care,13283.0,0.8292554392832945,0.01942332304449296,0.04908876066831711,91.33614394338629,5.37451643445165,5.41064678858212,-0.03613035413047028,0.14499632975350107,sector,0.1,0.5,
Industrials,18167.0,0.8422414267628117,0.016898772499587163,0.05478364311698718,85.57263169483129,6.402005177584855,6.420213555432314,-0.01820837784745799,0.175012646551574,sector,0.1,0.5,
Information Technology,16249.0,0.8708843621145916,0.02849406117299526,0.05731131190307782,70.7460151393932,8.100995058188854,8.291960119152026,-0.19096506096317112,0.2263747150922124,sector,0.1,0.5,
Materials,5682.0,0.8030623020063358,0.025519183386131645,0.03762566429823378,93.18268215417106,4.037838730160395,4.046913743486857,-0.009075013326462104,0.10708783793855203,sector,0.1,0.5,
Real Estate,6916.0,0.7716888374783112,0.02313475997686524,0.03596523410700611,104.98626373626374,3.4257085476776723,3.3950351044565283,0.0306734432211443,0.09014756964636095,sector,0.1,0.5,
Utilities,7045.0,0.8039744499645138,0.011781405251951739,0.0529520398658803,107.08843151171044,4.944702160484052,4.8884071650528735,0.05629499543117859,0.13266775732792735,sector,0.1,0.5,
test,46454.0,0.8216515262410126,0.013475696387824514,0.052172040442629075,82.79134197270417,6.301630001338775,6.333713081744667,-0.03208308040589226,0.17204614326093193,period,0.1,0.5,
train,68990.0,0.8322800405855921,0.03277286563270039,0.04503478570988448,90.9192056819829,4.953275314283663,4.945309094736083,0.007966219547580512,0.13291236817181407,period,0.1,0.5,
ALL,115444.0,0.8280031876927342,0.025007795987665015,0.04790677586402777,87.64860018710371,5.465777634983451,5.473033937644314,-0.007256302660863141,0.147631172491008,all,0.1,0.5,
above MA200,30025.0,0.8151540383014155,0.011090757701915071,0.05169343373617411,85.26900915903414,6.062394092062375,6.104868742083941,-0.04247465002156546,0.16500577201366573,trend_x_period,0.1,0.5,test
above MA200,44868.0,0.8136310956583757,0.03305250958366765,0.03975166101402639,99.2117990550058,4.006747321655458,3.9858428018704632,0.020904519784994427,0.10622111895181874,trend_x_period,0.1,0.5,train
beaten-down,8953.0,0.836591086786552,0.01787110465765665,0.0542862839605505,72.21490003350831,7.517324532106422,7.442607793544053,0.07471673856236974,0.20848246467064357,trend_x_period,0.1,0.5,test
beaten-down,14460.0,0.8823651452282157,0.030774550484094054,0.0592873712342879,67.22565698478562,8.81915832339217,8.836313349987137,-0.01715502659496715,0.24875224354579273,trend_x_period,0.1,0.5,train
below MA200,7476.0,0.8298555377207063,0.017790262172284643,0.05156226839144658,85.5065543071161,6.03021239825067,6.128695223422758,-0.09848282517208756,0.16406193061021312,trend_x_period,0.1,0.5,test
below MA200,9662.0,0.8439246532808943,0.03446491409646036,0.04823814445247271,87.86979921341337,5.489729677805971,5.5208378332314085,-0.03110815542543724,0.14832370251861238,trend_x_period,0.1,0.5,train
low vol,15081.0,0.8051190239374046,0.006564551422319475,0.05148590496442838,107.32000530468802,4.79741915948073,4.757997724054187,0.03942143542654268,0.12847365617956474,vol_x_period,0.1,0.5,test
low vol,23386.0,0.7946634738732575,0.03309672453604721,0.03567990805038928,115.03728726588557,3.101595047866727,3.0805321589395542,0.02106288892717294,0.08128275954305098,vol_x_period,0.1,0.5,train
mid vol,16671.0,0.8100893767620418,0.012776678063703436,0.048169051991382175,85.68622158238858,5.621563315762139,5.670866109658246,-0.049302793896107255,0.15214289109017987,vol_x_period,0.1,0.5,test
mid vol,21795.0,0.8178022482220693,0.03152099105299381,0.040857371359063754,96.06648313833448,4.253030820356948,4.216183766718278,0.036847053638669254,0.11310520530669121,vol_x_period,0.1,0.5,train
high vol,14687.0,0.8518417648260367,0.021311363791107783,0.05745445580444676,54.338530673384625,10.573428300774488,10.720356889570398,-0.14692858879591106,0.3051391033368007,vol_x_period,0.1,0.5,test
high vol,23779.0,0.8825434206652929,0.033516968753942555,0.05812242209338794,62.51696875394256,9.297063381647487,9.353083883293698,-0.05602050164621106,0.2638683743483232,vol_x_period,0.1,0.5,train
6m losers,15219.0,0.8289637952559301,0.016755371575004927,0.052617769344015575,79.56620014455615,6.6130805855274515,6.60276228542982,0.01031830009763147,0.1812752221291687,mom_x_period,0.1,0.5,test
6m losers,23118.0,0.8687602733800501,0.030495717622631716,0.055904856494679626,75.59282809931655,7.395523874464629,7.396792710076574,-0.001268835611945105,0.20478161896060842,mom_x_period,0.1,0.5,train
6m middle,15569.0,0.8039694264243047,0.010597983171687328,0.04971657267341298,91.00044961140729,5.4633326412906875,5.486766566062492,-0.023433924771804494,0.1475605033210563,mom_x_period,0.1,0.5,test
6m middle,22768.0,0.8072733661278988,0.03245783555867885,0.03928693040429037,104.07413914265636,3.774898426057509,3.7630880639538775,0.011810362103631594,0.09977926340164989,mom_x_period,0.1,0.5,train
6m winners,15530.0,0.8315518351577592,0.012942691564713458,0.05409138192432308,78.01255634256279,6.933676379838283,7.011190750633908,-0.07751437079562498,0.19085090422132933,mom_x_period,0.1,0.5,test
6m winners,22807.0,0.8200114000087693,0.03481387293374841,0.03995490513139611,93.65804358311046,4.266040972331528,4.251653583244665,0.014387389086862268,0.11347004773606884,mom_x_period,0.1,0.5,train
above MA200,74893.0,0.818420947218031,0.0,0.04963077573865606,96.45551653692601,5.145457462731636,5.140586510682308,0.004870952049327746,0.13840957658355713,trend,0.1,none,
beaten-down,23413.0,0.8688335540084569,0.0,0.06110844811361353,71.91389399051809,8.497446699475171,8.486260009122171,0.011186690353000728,0.238678057168211,trend,0.1,none,
below MA200,17138.0,0.8412300151709651,0.0,0.05406271758607104,90.10047846889952,6.000269754919467,6.053664174923991,-0.05339442000452444,0.16318444124131526,trend,0.1,none,
low vol,38467.0,0.8027400109184496,0.0,0.047558993237022486,114.898978345075,4.139200706745104,4.107711280123394,0.03148942662170996,0.10991815259780968,vol,0.1,none,
mid vol,38466.0,0.8179431185982426,0.0,0.048274215528211505,93.99604845837882,5.135770739297321,5.13110849535187,0.004662243945451191,0.13813186128372723,vol,0.1,none,
high vol,38466.0,0.8754224509956845,0.0,0.06206417322634545,62.73267300993085,9.893436744919258,9.969675575910307,-0.07623883099104915,0.2829875199438796,vol,0.1,none,
6m losers,38337.0,0.8566397996713357,0.0,0.05860739001932422,79.97201137282521,7.328487681283859,7.329274427690872,-0.0007867464070130357,0.2027495796778227,mom,0.1,none,
6m middle,38337.0,0.8089313196129065,0.0,0.048294475408772644,101.56347653702689,4.755102626992684,4.756936679778887,-0.001834052786202963,0.12727149353493972,mom,0.1,none,
6m winners,38337.0,0.8299553955708584,0.0,0.05097307110731769,90.31885645720844,5.643679858974729,5.646569147932447,-0.002889288957718056,0.15278484011346372,mom,0.1,none,
NASDAQ-100,21367.0,0.8671783591519633,0.0,0.062469227940952755,77.73005101324472,8.036689430489165,8.123389417660793,-0.08669998717162676,0.22439058168247872,index,0.1,none,
S&P-only,94077.0,0.8240483858966591,0.0,0.05037869663844457,93.44310511602198,5.391376557520509,5.3782299235334445,0.013146633987065007,0.145482651706359,index,0.1,none,
(NASDAQ-only),2411.0,0.8776441310659477,0.0,0.06338738192642131,65.94815429282455,9.611699160672059,9.661219317526093,-0.04952015685403513,0.273919653183863,sector,0.1,none,
Communication Services,5190.0,0.8028901734104046,0.0,0.036733334382766984,90.43680154142582,4.0617684124908795,4.027857653637215,0.03391075885366508,0.10775537380974587,sector,0.1,none,
Consumer Discretionary,10681.0,0.8449583372343413,0.0,0.0541735459846655,80.63655088474862,6.718237001740577,6.757158067738287,-0.03892106599771025,0.1844075931228657,sector,0.1,none,
Consumer Staples,7706.0,0.7714767713470023,0.0,0.040952963168654655,113.49480923955359,3.608355610538558,3.539486918729363,0.0688686918091946,0.09517499122792583,sector,0.1,none,
Energy,4759.0,0.827064509350704,0.0,0.03766405360524794,83.57007774742593,4.5068826810332885,4.52668182936416,-0.01979914833087203,0.1202455004752705,sector,0.1,none,
Financials,17355.0,0.8400460962258715,0.0,0.0552858945273951,92.71362719677326,5.963081825076005,5.919748197839222,0.0433336272367827,0.1620955410702165,sector,0.1,none,
Health Care,13283.0,0.8312128284273131,0.0,0.05152182000001313,93.28999473010614,5.522759450149934,5.543022331588866,-0.020262881438932102,0.14927938150894926,sector,0.1,none,
Industrials,18167.0,0.8464248362415369,0.0,0.05889224455613366,87.59448450487147,6.723282280730636,6.727201655924895,-0.003919375194258922,0.18455808834748177,sector,0.1,none,
Information Technology,16249.0,0.8753154040248631,0.0,0.06295936753803333,73.47861406855806,8.5683934483699,8.72137133725281,-0.15297788888291008,0.24089272713967147,sector,0.1,none,
Materials,5682.0,0.8120380147835269,0.0,0.044832823547579954,95.92414642731433,4.6737787321935285,4.678368739114198,-0.004590006920669179,0.1249647579765436,sector,0.1,none,
Real Estate,6916.0,0.7745806824754193,0.0,0.04004483460188722,107.90182186234817,3.711228773595034,3.669393993386936,0.04183478020809781,0.0980167688321616,sector,0.1,none,
Utilities,7045.0,0.8052519517388219,0.0,0.055197425093964976,108.58310858765081,5.0834264934870905,5.004669345942107,0.07875714754498388,0.13663233541351416,sector,0.1,none,
test,46454.0,0.8224480130882162,0.0,0.05357987516020687,84.05207301846988,6.374604841504985,6.406130477323934,-0.031525635818948836,0.1742021115271677,period,0.1,none,
train,68990.0,0.8384838382374257,0.0,0.051967779625699914,94.89998550514568,5.476057698963729,5.461598390773683,0.014459308190045402,0.14792835098995716,period,0.1,none,
ALL,115444.0,0.832031114652992,0.0,0.05261647757414233,90.53484806486262,5.81173754623699,5.81445732443094,-0.0027197781939504537,0.1576744918526376,all,0.1,none,
above MA200,30025.0,0.8158534554537885,0.0,0.05279415648214628,86.30621149042464,6.117074955607754,6.163292851609725,-0.04621789600197084,0.16661122895057057,trend_x_period,0.1,none,test
